US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,Class
-0.8714704713,-1.062331827,-1.3221911153,-1.4781948146,0.6783385537,1.6427318821,1.1663692605,0.3325103694,-0.232593408,-0.0171167312,-0.3700340964,-0.5089056306,-0.5911002492,-0.5742288802,-0.5297620558,0.1045804401,0.3727608435,-0.3769118266,-0.4666224272,-0.4987485506,-0.5509365988,-0.6477339707,-0.6295612786,-0.7053648735,Move-Forward
-0.7768019457,-1.0524037764,-1.3133730178,-1.4652114536,0.6828187568,0.0381475141,1.1663692605,0.3289118052,-0.239962794,-0.0278213801,-0.3794405583,-0.5233136858,-0.6010493127,-0.5831072122,-0.5385061954,0.0909263038,-0.4382150434,-0.3679182787,-0.4657487826,-0.4952443827,-0.5475560862,-0.6362812978,-0.6187207286,-0.6749427845,Move-Forward
-0.8365925935,-1.0438940187,-1.2989434037,-1.4461182757,0.6850588583,1.6427318821,-0.3077849213,0.3244135999,-0.2480691185,-0.0339383223,-0.3895705942,-0.5305177134,-0.588968307,-0.5926197108,-0.5455015071,0.0772721675,-0.4467069375,-0.3656698917,-0.4640014935,-0.4917402148,-0.5464292487,2.0500067636,-0.6071058536,-0.6088833912,Move-Forward
-0.8166623776,-1.0304202358,-1.2861170801,1.6805805409,0.6895390615,1.6427318821,1.1663692605,0.3190157536,-0.2569123817,-0.0454075889,-0.4004242042,-0.5489280061,-0.6138409659,-0.6034005425,-0.5548285894,0.064528307,-0.4413995037,-0.3454344091,-0.4596332708,-0.487360005,-0.5453024112,2.0500067636,-0.5947166537,-0.5923685429,Move-Forward
-0.7979778001,-1.0212013317,-1.2756956922,1.4071662331,0.6947659651,1.6427318821,-0.3134438625,0.3145175483,-0.2650187062,-0.0545830021,-0.4112778141,-0.5625356138,-0.6060238445,-0.6135472077,-0.5664874423,0.0526947222,-0.4318461228,-0.3251989264,-0.4561386925,-0.4829797951,-0.5396682235,2.0500067636,-0.5792301537,-0.5662924666,Move-Forward
-0.7730650302,-1.0070184023,-1.2628693686,1.4064025059,0.6999928687,1.6427318821,-0.3127364949,0.3091197019,-0.274598908,-0.0660522687,-0.422854998,-0.5745423265,-0.6451094513,-0.6243280394,-0.575231582,0.0399508616,0.3005797436,-0.3971473092,-0.4535177589,-0.4785995852,-0.5306535234,2.0500067636,-0.7309978534,-0.6297442522,Move-Forward
-0.7518891758,-0.9949629123,-1.2460348188,1.4048750517,0.7052197724,1.6427318821,-0.3219322743,0.3028222145,-0.2834421711,-0.0736984465,-0.4344321819,-0.5921521717,-0.6571904571,-0.6357430376,-0.5868904349,0.1409914703,0.4746635728,-0.3904021483,-0.4491495361,-0.4742193753,-0.5283998483,-0.5821992312,-0.7232546035,-0.6210522268,Move-Forward
-0.714520021,-0.9821982758,-1.2324068499,1.4041113246,0.7126867775,1.6427318821,-0.3290059508,0.2965247271,-0.2937593115,-0.0866969486,-0.4467329398,-0.6049593318,-0.6699821102,-0.6471580359,-0.5956345745,0.1300681612,0.4258351817,-0.3836569874,-0.4439076688,-0.4689631235,-0.5216388232,2.0500067636,-0.5389652538,-0.5967145556,Move-Forward
-0.6871159741,-0.9687244929,-1.214770655,1.4056387788,0.7156735796,1.6427318821,-0.3311280538,0.2911268807,-0.3040764518,-0.0966369797,-0.4597572717,-0.620968282,-0.6827737633,-0.6585730342,-0.6067104847,-0.0164862351,0.3971750391,-0.380284407,-0.4377921569,-0.4628308297,-0.514877798,2.0500067636,-0.5242530788,-0.5810689098,Move-Forward
-0.6634488427,-0.9559598564,-1.1995393957,1.4079299602,0.7216471838,1.6427318821,-0.3339575244,0.2839297523,-0.3143935922,-0.1073416285,-0.4720580296,-0.6369772322,-0.6962760639,-0.6706221991,-0.617786395,0.1064009916,-0.095354819,-0.3724150526,-0.4325502896,-0.4575745778,-0.5081167729,2.0500067636,-0.5095409038,-0.5393471878,Move-Forward
-0.6397817113,-0.941776927,-1.179498265,1.4094574144,0.7276207879,1.6427318821,-0.336786995,0.2776322648,-0.3247107325,-0.115752424,-0.4850823615,-0.6081611219,-0.7097783644,-0.6826713639,-0.6294452479,0.0945674069,-0.1049081998,-0.3622973113,-0.4273084223,-0.452318326,-0.5002289102,2.0500067636,-0.4940544038,-0.5680308717,Move-Forward
-0.6161145799,-0.9283031441,-1.1714818127,1.4109848686,0.7358344936,1.6427318821,-0.3417385685,0.2713347774,-0.3350278729,-0.1272216906,-0.4988302674,-0.7594457013,-0.7239913123,-0.6953546953,-0.642269986,-0.0665514015,-0.1134000939,-0.3544279569,-0.4211929104,-0.4461860322,-0.4934678851,2.0500067636,-0.4785679039,-0.5506468208,Move-Forward
-0.5874648945,-0.9148293611,-1.1562505534,1.41327605,0.7418080978,1.6427318821,-0.3516417156,0.26503729,-0.3460819518,-0.1371617217,-0.5133017473,-0.7770555465,-0.7374936129,-0.7074038602,-0.6533458962,-0.0865774681,-0.121891988,-0.3465586026,-0.4159510431,-0.4409297803,-0.48670686,2.0500067636,-0.4638557289,-0.5367395801,Move-Forward
-0.5687803171,-0.9013555782,-1.1410192941,1.4170946856,0.7470350014,1.6427318821,-0.3544711862,0.2578401615,-0.3556621536,-0.1478663705,-0.5241553573,-0.6970107955,-0.7531278556,-0.719453025,-0.6644218065,-0.1038727074,-0.1293223954,-0.3353166678,-0.4098355312,-0.4347974865,-0.4788189973,2.0500067636,-0.4491435539,-0.5202247318,Move-Forward
-0.5463588242,-0.8885909417,-1.12658968,1.4178584127,0.7530086056,1.6427318821,-0.3573006568,0.2515426741,-0.3659792939,-0.1585710193,-0.5371796892,-0.6185669395,-0.7659195087,-0.7315021899,-0.6754977167,-0.1175268437,0.289964876,-0.3319440873,-0.4037200193,-0.4295412347,-0.4720579722,2.0500067636,-0.4344313789,-0.504579086,Move-Forward
-0.5189547773,-0.8758263052,-1.112160066,1.6828717223,0.7582355092,1.6427318821,-0.3643743333,0.2452451867,-0.3785072501,-0.1555125482,-0.5494804471,-0.6369772322,-0.7794218093,-0.7429171882,-0.6842418564,-0.134822083,0.2751040613,0.4381284474,-0.398478152,-0.4234089409,-0.4641701095,2.0500067636,-0.419719204,-0.4880642377,Move-Forward
-0.4417251906,-0.8630616688,-1.0977304519,1.6828717223,0.7634624128,1.6427318821,-0.365081701,0.2389476993,-0.3880874518,-0.1677464326,-0.561057631,-0.6489839449,-0.791502815,-0.7543321865,-0.694734824,-0.1512070466,0.2634277069,0.4055268364,-0.3923626401,-0.418152689,-0.4574090844,2.0500067636,-0.405781354,-0.4724185919,Move-Forward
-0.4205493362,-0.8510061788,-1.0816975474,1.6828717223,0.769436017,1.6427318821,-0.3721553775,0.2326502119,-0.3976676536,-0.1700402859,-0.7151788919,-0.6641924476,-0.8050051155,-0.7657471847,-0.7069766195,-0.1712331132,0.2528128393,0.3796703864,-0.3871207728,-0.4120203952,-0.4506480592,-0.6642767205,-0.389520529,-0.4567729462,Move-Forward
-0.3981278433,-0.8382415423,-0.27684574,1.6828717223,0.7746629206,1.6427318821,-0.3742774804,0.2263527245,-0.4072478553,-0.179980317,-0.5849355728,2.2782525991,-0.8170861213,-0.7765280164,-0.7174695871,-0.1839769737,-0.3331278539,0.3673042581,-0.3810052609,-0.4067641433,-0.4427601966,-0.6534603072,-0.374808354,-0.4411273004,Move-Forward
-0.3769519889,-0.8261860523,-1.0512350288,1.4247319567,0.7798898243,1.6427318821,1.1663692605,0.2200552371,-0.4160911185,-0.5699353815,-0.5972363307,-0.7858604691,-0.829167127,-0.7879430147,-0.7262137267,-0.2021824888,0.231583104,-0.2948457024,-0.3757633936,-0.4006318495,-0.4359991714,2.0500067636,-0.3608705041,-0.4263508571,Move-Forward
-0.3557761345,-0.8141305623,-0.1325495992,1.4254956839,0.7851167279,1.6427318821,1.1663692605,0.2137577496,-0.4256713202,-0.5829338836,-0.6102606626,-0.8883177504,-0.8412481328,-0.7987238464,-0.7361237517,-0.2121955221,0.2220297232,-0.0846215214,-0.3696478817,-0.3953755977,-0.4281113088,2.0500067636,-0.3477069791,-0.4107052114,Move-Forward
-0.3346002801,-0.8020750723,-0.1237315017,1.4300780466,0.7903436315,1.6427318821,1.1663692605,0.2074602622,-0.4345145834,-0.5966970036,-0.6196671246,-0.9043267006,-0.8533291385,-0.8095046781,-0.745450834,-0.2340421402,0.2124763423,-0.2757344132,-0.3644060144,-0.3892433039,-0.4213502836,-0.6203748076,-0.3337691291,-0.3959287681,Move-Forward
-0.3146700642,-0.7907287288,-1.0055412508,1.4285505923,0.7955705352,1.6427318821,1.1663692605,0.2011627748,-0.4433578465,-0.6081662702,-0.6305207345,-0.9171338607,-0.8646994968,-0.8196513433,-0.7553608589,-0.2486065522,0.2039844482,-0.2723618328,-0.3582905025,-0.383987052,-0.4145892585,2.0500067636,-0.3206056041,-0.3837599325,Sharp-Right-Turn
-0.2934942098,-0.7786732388,-0.9999297343,1.426259411,0.8030375403,1.6427318821,-0.4018648187,0.1948652874,-0.4529380483,-0.8872517575,-0.6420979184,-0.9307414684,-0.8767805026,-0.830432175,-0.7646879412,-0.26408124,-0.0528953484,-0.2656166719,-0.3521749906,-0.3778547582,-0.4055745583,2.0500067636,-0.3074420792,-0.3681142867,Sharp-Right-Turn
-0.3221438951,-0.7666177488,-0.9766820227,1.4277868652,0.8336522616,1.6427318821,-0.4068163923,0.1885678,-0.4617813114,-0.9040733485,-0.6551222503,-0.9443490761,-0.8888615083,-0.8412130067,-0.7763467941,-0.2813764793,0.1859391732,-0.0924908758,-0.3469331233,-0.3717224644,-0.3988135332,2.0500067636,-0.2935042292,-0.3533378435,Sharp-Right-Turn
-0.3047049562,-0.7545622588,-0.9734754418,1.4293143194,0.8508263736,1.6427318821,-0.4117679658,0.1822703126,-0.4706245746,-0.9163072329,-0.6674230082,-0.9579566837,-0.9009425141,-0.8519938384,-0.786256819,-0.2968511672,-0.0889858984,-0.0981118432,-0.3381966778,-0.3664662125,-0.3909256705,-0.6038320579,-0.2772434042,-0.3350845901,Sharp-Right-Turn
-0.2349492005,-0.7453433547,-0.9646573443,1.4308417737,0.8418659673,1.6427318821,-0.4117679658,0.1786717483,-0.4794678377,-0.9285411173,-0.6782766181,-0.9715642914,-0.9130235198,-0.8627746701,-0.796166844,-0.312325855,-0.1102156336,-0.1014844236,-0.3408176114,-0.3647141286,-0.3841646454,-0.6159209904,-0.2617569042,-0.3194389443,Sharp-Right-Turn
-0.2635988859,-0.7318695717,-0.2255404455,1.4346604093,0.847092871,1.6427318821,1.1663692605,0.173273902,-0.4875741623,-0.9415396194,-0.6862359321,-0.9811696615,-0.9236832308,-0.8722871687,-0.8054939263,-0.3241594398,-0.1271994219,-0.2453811892,-0.3373230332,-0.3629620446,-0.3819109703,-0.6082858751,-0.2493677043,-0.3064009062,Sharp-Right-Turn
-0.2635988859,-0.7219415212,-0.078839369,1.4377153177,0.8463461705,1.6427318821,1.1663692605,0.1678760556,-0.4949435483,-0.9514796505,-0.69491882,-0.9939768217,-0.9336322943,-0.8811655007,-0.8136551233,-0.3369033003,-0.1378142895,-0.2386360284,-0.3355757441,-0.3585818348,-0.3717694326,2.0500067636,-0.2354298543,-0.293362868,Sharp-Right-Turn
-0.2586163319,-0.7183957888,-0.9349964709,1.439242772,0.8553065767,1.6427318821,1.1663692605,0.1660767735,-0.4978913026,-0.9545381216,-0.700707412,-1.0027817443,-0.9393174735,-0.8868729998,-0.8189016071,-0.2768251006,-0.1526751042,-0.2341392544,-0.3320811659,-0.3559537089,-0.366135245,2.0500067636,2.6675145658,-0.2864092477,Sharp-Right-Turn
-0.2635988859,-0.7318695717,-0.9454178589,1.6828717223,1.438479682,1.6427318821,1.1663692605,0.1678760556,-0.4964174255,-0.6616895143,-0.700707412,-1.0019812968,-0.9393174735,-0.8868729998,-0.8159868939,-0.2813764793,0.146664163,-0.2273940935,-0.3303338768,-0.3603339187,-0.3650084075,-0.595560683,2.6675145658,-0.2872784502,Sharp-Right-Turn
-0.2735639939,-0.7453433547,-0.9526326659,-1.1093146172,0.8515730741,1.6427318821,1.1663692605,0.1705749788,-0.4838894693,-0.2893206586,-0.69853669,-0.9963781642,-0.9343429417,-0.8849705001,-0.7810103353,-0.2932100641,0.1477256498,0.250388136,-0.3285865877,-0.3594578768,-0.3571205448,-0.631191221,2.6675145658,-0.293362868,Sharp-Right-Turn
-0.2760552708,-0.7467616476,-0.9542359563,-1.1108420714,0.8515730741,1.6427318821,1.1663692605,0.1714746199,-0.4676768202,-0.2877914231,-0.699983838,-0.9931763742,-0.9336322943,-0.8843363335,-0.8130721807,-0.2922997884,0.1477256498,-0.0362812017,-0.3303338768,-0.3603339187,-0.3593742199,-0.634372519,2.6675145658,-0.2951012731,Sharp-Right-Turn
-0.2760552708,-0.7467616476,-0.9518310207,-1.1161881612,1.4474400882,1.6427318821,1.1663692605,0.1714746199,-0.4647290658,-0.6578664254,-0.699983838,-0.9947772692,-0.9336322943,-0.8843363335,-0.8171527792,-0.2895689611,0.1477256498,0.2492639425,-0.3294602322,-0.3603339187,-0.366135245,-0.6318274806,2.6675145658,-0.2951012731,Sharp-Right-Turn
-0.2760552708,-0.7467616476,-0.9542359563,-1.1154244341,1.4444532862,1.6427318821,1.1663692605,0.1714746199,-0.4728353904,-0.6555725721,-0.699983838,-0.9931763742,-0.9315003521,-0.8843363335,-0.8154039512,-0.2904792369,0.1477256498,0.2492639425,-0.3268392986,-0.3603339187,-0.3593742199,-0.6318274806,2.6675145658,-0.2942320706,Sharp-Right-Turn
-0.2760552708,-0.7474707941,-0.9526326659,-1.1177156155,1.4429598851,1.6427318821,1.1663692605,0.1723742609,-0.477257022,-0.2900852764,-0.699983838,-0.9907750316,-0.9315003521,-0.8824338338,-0.8177357218,-0.2804662036,0.146664163,-0.0317844278,-0.3242183649,-0.3612099607,-0.3627547325,-0.6407351151,2.6675145658,-0.2951012731,Sharp-Right-Turn
-0.2760552708,-0.7481799406,-0.939004697,-1.1184793426,1.4481867888,1.4602864292,1.1663692605,0.173273902,-0.4883111009,-0.6540433366,-0.70215456,-0.9675620539,-0.9094702828,-0.8824338338,-0.8194845497,-0.3432752306,0.146664163,0.2436429751,-0.3242183649,-0.3612099607,-0.3605010574,-0.6388263362,2.6675145658,-0.2951012731,Sharp-Right-Turn
-0.2773009093,-0.75030738,-0.939004697,-1.1161881612,1.4466933877,1.4579473849,1.1663692605,0.173273902,-0.4853633465,-0.2900852764,-0.699983838,-0.8026698668,-0.9265258203,-0.8830680004,-0.8200674924,-0.319608061,0.1456026762,0.2436429751,-0.3242183649,-0.3612099607,-0.3605010574,-0.6369175574,2.6675145658,-0.2951012731,Sharp-Right-Turn
-0.2785465478,-0.7467616476,-0.939004697,-1.1192430697,1.4422131846,1.4579473849,1.1663692605,0.1768724662,-0.4875741623,-0.2870268053,-0.699983838,2.2534387263,-0.9094702828,-0.8824338338,-0.8200674924,-0.3478266094,0.0447614337,0.2425187816,0.3414987852,-0.3612099607,-0.3537400323,-0.637553817,2.4925171161,-0.2951012731,Sharp-Right-Turn
-0.2748096323,-0.7474707941,-0.939004697,-1.1192430697,0.847092871,1.4602864292,1.1663692605,0.1786717483,-0.4838894693,-0.2870268053,-0.699260264,-0.7946653917,-0.9066276932,-0.8830680004,-0.820650435,-0.3560190911,0.047945894,0.2413945882,0.0811527081,-0.3620860027,-0.3481058447,-0.6356450382,2.4901941411,-0.2924936655,Sharp-Right-Turn
-0.1739129143,-0.7467616476,-0.9382030518,-1.1200067968,1.438479682,1.4579473849,1.1663692605,0.1804710304,0.1992526094,-0.9453627083,-0.701430986,-0.3800335815,-0.9030744563,-0.8805313341,-0.8212333777,-0.3569293669,0.0458229205,-0.0452747496,0.0785317744,-0.3594578768,-0.3807841328,-0.684637028,-0.6473707536,-0.7227489244,Sharp-Right-Turn
-0.8789443023,1.8955181012,-0.9382030518,-1.1200067968,-1.1981198506,0.9355608317,1.1663692605,0.1849692357,-0.2723880922,-0.9438334727,-0.700707412,-0.374430449,-0.9073383406,-0.8786288344,-0.8241480909,-0.3614807457,-0.1452446968,0.2380220077,-0.2263701749,-0.3550776669,-0.387545158,-0.6929084029,-0.6489194036,-0.7279641396,Sharp-Right-Turn
-0.8826812178,-0.70208542,-0.9382030518,-1.1222979782,-1.1988665511,0.9394592388,1.1663692605,0.2587398026,0.2132544428,-0.2854975697,-0.697813116,2.3390866098,-0.8547504333,-0.8183830101,-0.8247310335,-0.3633012972,-0.1685974056,0.2368978142,-0.3268392986,-0.2753578472,-0.3886719955,-0.6960897009,-0.6512423786,-0.7314409498,Sharp-Right-Turn
-0.8889094102,-0.7042128594,-0.9374014066,-1.1222979782,-1.1988665511,1.4595067478,1.1663692605,0.2605390847,-0.6158014781,-0.2839683342,-0.697089542,2.3390866098,-0.8497759015,-0.8665796695,-0.8253139762,-0.3651218487,-0.1717818659,0.2380220077,-0.3277129431,-0.352449541,-0.4021940458,-0.6979984797,-0.5196071288,-0.73491776,Sharp-Right-Turn
-0.2810378248,-0.7056311523,-0.9374014066,-1.1222979782,1.2943664819,0.9488154159,1.1663692605,0.2596394437,-0.2775466624,-0.2824390986,-0.696365968,2.3390866098,-0.8519078437,-0.8811655007,-0.8258969188,-0.3660321244,-0.1781507865,0.2301526534,-0.3277129431,-0.3647141286,-0.4078282334,-0.6999072585,-0.5583233787,-0.7357869625,Sharp-Right-Turn
-0.8951376027,-0.7410884759,-0.939004697,-1.1222979782,1.2980999844,0.952713823,1.1663692605,0.264137649,-0.2790205396,-0.2816744809,-0.69491882,-0.3856367141,-0.922261936,-0.8830680004,-0.8264798615,-0.3687629517,-0.1813352468,0.2279042664,-0.3242183649,-0.3647141286,-0.4123355835,-0.7037248162,-0.5807788037,2.9739694919,Sharp-Right-Turn
-0.2872660173,-0.7453433547,-0.9349964709,-1.1192430697,1.2966065834,0.9519341416,1.1663692605,0.2749333417,-0.2775466624,-0.2801452453,-0.69130095,-0.3872376091,1.9722049102,-0.8830680004,-0.8270628041,-0.3696732274,-0.1770892997,-0.2105311913,-0.3242183649,-0.3655901706,-0.4145892585,-0.7011797777,-0.6651802286,-0.7436097854,Sharp-Right-Turn
-0.2922485713,-0.6957031018,-0.9341948257,-1.0970949833,1.298846685,0.9456966902,1.0164073188,0.1993634927,-0.278283601,-0.2763221565,-0.4083835181,-0.3872376091,2.0425590024,-0.8805313341,-0.8276457468,-0.3687629517,-0.1866426806,-0.2094069978,-0.3233447204,-0.3638380866,-0.415716096,2.0500067636,-0.6706005035,2.9739694919,Sharp-Right-Turn
-0.2922485713,-0.7630720164,-0.9325915352,-1.0932763477,-1.1988665511,0.9480357345,1.0043820688,2.2127601831,-0.274598908,0.0494050151,-0.0560029827,-0.3872376091,2.0425590024,-0.879263001,-0.8282286894,-0.3678526759,-0.1823967335,-0.2071586109,-0.3146082748,-0.3603339187,-0.4179697711,-0.6865458068,-0.6109774786,2.7818757298,Sharp-Right-Turn
-0.2922485713,1.8955181012,-0.9309882448,-1.121534251,-1.2040934547,0.9386795574,1.0022599658,2.2127601831,-0.2723880922,-0.4108948846,-0.14789688,-0.9555553412,-0.3700889088,-0.8767263347,-0.8264798615,-0.378775985,-0.1877041673,-0.0666344257,0.0444596368,-0.3147797361,-0.4190966086,-0.7100874122,-0.6311099286,2.7766605146,Sharp-Right-Turn
-0.9113309031,1.8955181012,-0.9269800186,-1.1207705239,-1.2040934547,0.9815620356,0.5290310082,2.2127601831,-0.270914215,-0.0545830021,-0.0574501307,-0.3952420842,2.0425590024,1.7816999316,-0.8270628041,-0.3805965365,-0.1770892997,-0.0868699084,-0.1660887006,0.0487776831,-0.415716096,-0.7151774891,-0.6798924035,2.7740529069,Sharp-Right-Turn
-0.9262785651,1.8955181012,-0.9221701473,-1.1200067968,-1.2048401553,-1.1906304081,0.53751942,2.2127601831,1.3813021178,-0.4086010313,-0.6833416361,-0.3920402942,2.0425590024,1.7816999316,-0.8253139762,-0.382417088,-0.2057494423,-0.1026086171,0.0400914141,-0.2604651337,-0.4123355835,-0.7151774891,-0.6853126785,-0.605406581,Sharp-Right-Turn
4.3950890844,1.8955181012,2.012653027,-1.1192430697,-1.2070802568,-1.1914100895,0.5679362289,2.2127601831,-0.2068005571,-0.0561122377,-0.6804473401,-0.3912398467,2.0425590024,1.7816999316,-0.8113233527,-0.3851479152,-0.2121183629,-0.1104779715,0.038344125,-0.3577057928,-0.4089550709,-0.7228126044,-0.6876356535,-0.6027989734,Sharp-Right-Turn
-0.9300154806,-0.7637811629,-0.9181619212,-1.1184793426,-1.2070802568,1.4142852253,0.5467151994,2.2127601831,1.3813021178,-0.0553476199,-0.6790001921,-0.3880380566,-0.9165767568,1.7182832745,-0.8154039512,-0.386058191,-0.2184872835,-0.1138505519,0.0348495468,0.6558747711,-0.4168429336,-0.7240851236,-0.6922816035,-0.7731626719,Sharp-Right-Turn
-0.0991746046,-0.7666177488,-0.9165586307,-1.1169518883,-1.2085736579,-1.192189771,0.5431783612,2.2127601831,-0.1964834168,-0.0545830021,-0.0545558347,-0.3872376091,-0.3729314984,1.718917441,-0.8276457468,-0.3878787425,-0.2174257967,-0.1183473259,0.0322286131,0.0514058091,-0.4213502836,-0.726630162,-0.6938302535,-0.7792470897,Sharp-Right-Turn
-0.9611564429,-0.7666177488,-0.914153695,-1.1154244341,-1.2033467542,-1.1898507267,0.5552036112,2.2127601831,1.3813021178,-0.0530537666,-0.0538322607,-0.3864371616,-0.3764847354,1.7816999316,-0.8282286894,-0.389699294,-0.2174257967,-0.1194715193,0.0322286131,0.0330089276,-0.4213502836,-0.7279026812,-0.7031221535,-0.7792470897,Sharp-Right-Turn
-0.9673846354,-1.121190984,2.012653027,-1.1581931526,-1.2362015771,1.4189633138,1.1012914368,2.0220362786,1.3813021178,-0.051524531,-0.0502143907,-0.3832353716,-0.3821699146,1.7816999316,-0.8270628041,-0.3915198455,-0.2110568761,-0.0632618453,0.030481324,0.018116214,-0.4179697711,-0.7285389409,-0.7031221535,-0.78620071,Sharp-Right-Turn
-0.9698759124,-1.1297007416,2.012653027,-1.1100783443,-1.1988665511,1.6427318821,1.1663692605,-1.0052558855,1.3813021178,-0.0454075889,0.0279316007,-0.380834029,-0.4518133594,-0.3687589112,-0.8247310335,-0.3924301213,-0.2280406643,-0.1239682933,0.0287340349,0.0119839202,-0.413462421,-0.726630162,-0.7038964785,-0.7088416837,Sharp-Right-Turn
-0.9798410204,-1.1311190346,2.012653027,-1.1077871629,-1.2033467542,1.6427318821,1.1005840691,-1.012453014,1.3813021178,1.6573961927,0.6089615184,-0.0654577101,-0.4518133594,-0.371929744,-0.8229822056,-0.3906095698,-0.2312251246,-0.139707002,0.0261131012,-0.2000182375,-0.3785304578,-0.7272664216,-0.7093167535,-0.7436097854,Sharp-Right-Turn
-0.9885604898,-1.1339556205,2.012653027,-1.0795292596,-1.2048401553,-1.1953084966,1.104828275,-1.0169512193,1.3813021178,1.6573961927,0.6096850924,0.3219588847,-0.3850125042,-0.3744664103,-0.8113233527,-0.3878787425,-0.2375940452,-0.1464521629,-0.2167600848,-0.2105307412,-0.4123355835,-0.7228126044,-0.7116397285,-0.7879391151,Sharp-Right-Turn
-0.9910517668,1.8955181012,2.012653027,1.6828717223,-1.2040934547,-1.1976475409,1.1663692605,-1.0205497835,1.3813021178,0.0295249529,-0.1761162658,-0.3800335815,-0.3807486198,-0.3731980772,-0.7728491382,-0.3760451577,-0.2397170187,-0.1509489368,-0.2237492412,-0.214910951,-0.4123355835,-0.6636404609,-0.7147370285,-0.7896775202,Sharp-Right-Turn
